gene,baseMean,stat,pvalue,padj,Ch14_1,Ch14_2,Ch14_3,EP08_1,EP08_2,EP08_3,Se17_1,Se17_2,Se17_3,cluster,name,uniprot,identity_Blastx,evalue_Blastx,pfam,symbol_pfam,evalue_pfam
G21989,6881.37157430474,20.3813778126017,3.75180312844047e-05,0.000612595777555234,13.3334939588907,13.6637930225803,13.0549968600711,11.9354262338519,12.3456000832184,11.8504610840862,12.0487466700599,12.8632737338207,11.8032667078624,2,NA,NA,NA,NA,NA,NA,NA
G415,20.4585800938648,20.3759913492682,3.76192122250321e-05,0.00061355143747969,4.39132816517279,4.12441219198095,4.34221328222994,3.97171412708219,3.97053926999837,3.97254912639987,4.37734125447033,4.22459233878992,4.46724963714349,2,Calcium-activated potassium channel subunit alpha-1,KCMA1_CHICK,56.194,0,PF03493,BK_channel_a,3.1e-32
G13003,242.768261346146,20.3426706334931,3.82512118153485e-05,0.000623152527705309,7.27921725238593,7.25228883014362,6.85158409099958,8.41234871641548,8.13613249276497,8.29271979298702,7.78735567684824,7.4456207561832,8.11295184141799,1,Molybdopterin synthase catalytic subunit,MOC2B_MOUSE,59.155,3.75e-48,PF02391,MoaE,2.2e-39
G5321,665.896547257395,20.3242553773991,3.86050412110127e-05,0.000628205336900924,9.78276264590275,10.3170216259694,8.18373958785334,6.90922940476505,6.79560075016013,6.91229373840261,9.52912620319306,10.0676191069574,7.92745383426683,2,Carotenoid cleavage dioxygenase 8, chloroplastic,CCD8_ARATH,25.686,1.03e-35,PF03055,RPE65,1.8e-79
G26562,73.5710792124009,20.3025591311594,3.90261132423672e-05,0.000634339705075087,5.72638037076729,5.63322802478148,5.79451334560287,6.58439960916251,6.24053611715776,6.53813122970878,5.71070098509614,6.03357434213922,5.8805512933698,1,Protein ABHD14A,ABHEA_DANRE,36.19,9.36e-30,NA,NA,NA
G10867,5185.21974000888,20.299408328277,3.90876434921104e-05,0.000634622744507909,12.3309650657479,12.7587723492434,12.364636301667,11.9687378079769,12.9644479274647,12.9234508368264,11.3742156414257,11.270168680971,11.6273998261816,3,NA,NA,NA,NA,NA,NA,NA
G17999,224.656737988348,20.2550217403453,3.99648248223446e-05,0.000648133038409727,6.99024654017295,7.29187255149598,6.67481161937423,8.19048264946525,7.89643283269979,7.81919928520167,8.06714749456198,7.84597633114486,7.97911695452231,1,Cytochrome c oxidase copper chaperone,COX17_CANLF,73.171,5.81e-14,PF05051,COX17,7.6e-21
G4578,99.2391134127979,20.2484344638844,4.00966715057008e-05,0.000648630338498188,6.99725021661477,6.83280647356284,6.88655048552365,6.14188466389002,6.23080648769055,6.50076860031265,6.34983259611483,6.35659508353899,6.26430718529882,2,D-beta-hydroxybutyrate dehydrogenase, mitochondrial,BDH_BOVIN,45.489,3.92e-74,PF00106,adh_short,7e-39
G19460,1303.55675293059,20.2495560105532,4.00741926648797e-05,0.000648630338498188,10.1306428840376,10.0768051766344,9.26444729758702,10.0088300470292,10.0384294279582,9.90732103573945,10.9303350836874,10.774610867206,10.8554507554962,1,T-complex protein 1 subunit beta,TCPB_BOVIN,78.695,0,PF00118,Cpn60_TCP1,1.5e-152
G29225,275.091333258611,20.2467348061699,4.013076129742e-05,0.000648630338498188,7.69779233143734,7.65793153002608,7.61703982218182,8.26138010552656,7.92558963026722,7.98691419097472,8.55686246019284,8.28855257295675,8.27893379773337,1,N-alpha-acetyltransferase 10,NAA10_MOUSE,87.742,4.56e-99,PF00583,Acetyltransf_1,2.1e-13
G32811,88.5422146219987,20.2259908677113,4.054916238949e-05,0.000654657352382508,5.72027938189992,5.96419580984448,5.88095094421168,6.75546379837077,6.83559133601377,6.49577680003234,6.19681973356482,6.20562965156809,6.52063719180709,1,Ethylmalonyl-CoA decarboxylase,ECHD1_DANRE,41.961,3.67e-55,PF00378,ECH_1,1.8e-38
G5979,418.509003921217,20.2205122774929,4.06603907858551e-05,0.000655502831608559,7.97841244687004,8.11734699804402,7.20436439217429,8.92572362189305,9.06715823895174,9.54882415826378,8.51273739628983,8.40715482932963,8.37816903017614,1,Cysteine and glycine-rich protein 2,CSRP2_MOUSE,49.718,6.21e-33,PF00412,LIM,3.4e-12
G24293,28.8321027129722,20.2189252602201,4.06926679615185e-05,0.000655502831608559,5.05607029299521,4.80032119762111,4.63614308146844,4.27390522747616,4.27212800922105,4.2751666620869,4.45876822648559,4.60503288742944,4.96504970582072,2,NA,NA,NA,NA,NA,NA,NA
G1204,293.354991665277,20.2100661622543,4.08733179310662e-05,0.000657676374092155,6.31481375231288,6.3222745170098,7.14521117581728,9.113407068492,8.81406247101891,7.62754158193578,7.80631168380117,7.95613969285453,7.73907451427326,1,NA,NA,NA,NA,NA,NA,NA
G22354,24.5826962562691,20.2021164999872,4.10361057804884e-05,0.000659557968326621,4.83643592205576,4.40350209810717,4.58378547715551,4.13456406478326,4.13309574516834,4.1356069041147,4.5521811845506,4.30440983601862,4.61239551216643,2,Uncharacterized protein R718,YR718_MIMIV,34.409,9.82e-07,PF14216,DUF4326,2.1e-24
G19624,31.451111653997,20.1985981039927,4.11083599516541e-05,0.000659981872661322,4.77525363326488,4.66868158549329,5.32405513724998,4.29586836992701,4.29367523199864,4.29742207193002,4.72499619287757,4.51322299328799,4.96466944611454,2,Acetylcholine receptor subunit alpha,ACHA_TORMA,29.6,7.08e-21,PF02931,Neur_chan_LBD,3.7e-17
G26643,9053.29500690667,20.1934070234298,4.12151969456971e-05,0.000660959429279657,13.8102889304244,13.609409848224,14.0925935174391,12.0021629119729,12.5708451086837,10.6553861992777,12.5440092681142,12.8639998382645,12.8983164422229,2,NA,NA,NA,NA,PF13202,EF-hand_5,0.0037
G31404,30629.940936286,20.1734649778852,4.16282102738026e-05,0.000666839426267985,14.972940348874,15.3119176060392,15.6088458382611,14.1907753500485,14.2244476906654,14.1709572901853,14.7149849240675,15.3248875458917,14.5260980886162,2,Follistatin-A,FSTA_DANRE,28.889,1.53e-06,PF07648,Kazal_2,1.5e-06
G22852,729.265042897698,20.1311231041328,4.25189137309498e-05,0.000679810932049531,8.66588027152636,9.12381105906733,8.1703767321969,10.0143123974587,9.8797195777272,10.162789581965,9.23127268804333,8.99958841456576,9.5567501022424,1,SH3 domain-binding glutamic acid-rich-like protein 3,SH3L3_HUMAN,47.191,1.06e-23,PF04908,SH3BGR,3.2e-25
G2310,4322.31961153157,20.1304847044394,4.25324879280207e-05,0.000679810932049531,12.4509553076582,12.26567740939,12.3241685523145,11.9920735549698,11.6097949110775,11.6753107701154,12.0285286776006,12.0404900263242,12.0294456337797,2,Prosaposin,SAP_CHICK,24.018,5.56e-21,PF05184,SapB_1,7.1e-09
G18623,266.954904186901,20.1168215047232,4.2824047642222e-05,0.000683711348871657,8.04159203765838,7.93754223243239,7.65803761399893,8.37546323812382,8.5429940611016,8.25533565719332,7.69092501633581,7.73055221517067,7.53954297068852,3,Glutathione S-transferase 3,GSTA3_CHICK,42.396,2.66e-46,PF00071,Ras,3e-35
G5612,420.047394442129,20.1073579190131,4.30271623342287e-05,0.000686192605518714,9.0076193090659,8.9159877501569,9.14094258717098,8.43640404147063,8.56304556123049,8.42721052986556,8.58239570018243,8.33267665507086,8.58013464150508,2,Serine/arginine-rich splicing factor RS2Z32,RSZ32_ARATH,49.451,3.8e-12,PF00076,RRM_1,2.2e-13
G4656,800.222764281638,20.0717457973593,4.3800168275641e-05,0.000697746866716606,9.390956684347,9.64563977650607,9.20802681736232,9.27280376213984,9.33263921783468,9.5006040793546,10.0609494010415,9.94738108358385,9.96594140463619,2,Eukaryotic translation initiation factor 4B,IF4B_MOUSE,47.423,8.51e-37,PF00076,RRM_1,2.5e-13
G23064,7745.76828308476,20.0465200011294,4.43561140087542e-05,0.000705257298156506,11.9429622373606,12.4590913880968,12.5563487878845,13.1540709134438,13.1136552918728,13.9797620278316,12.547179290935,12.5664760554007,12.5768583694583,1,Dynein light chain 2, cytoplasmic,DYL2_RAT,96.629,4.26e-60,PF01221,Dynein_light,4.9e-42
G23332,11626.3166625139,20.045908384192,4.43696805583342e-05,0.000705257298156506,13.78704716859,14.0392099328652,14.4571460857899,12.8130595259672,13.2890171238311,13.2615719121683,12.8507627688301,13.1754357285567,12.0400787156577,4,NA,NA,NA,NA,NA,NA,NA
G22027,330.4371693899,20.0259974010599,4.48136086334887e-05,0.000711527329131053,9.071102094064,8.83932960572259,8.37744458217996,7.59514802595379,7.74987436746322,7.19621059268888,7.87724055253076,8.30425863930442,8.36687992105602,2,Lysosomal acid lipase/cholesteryl ester hydrolase,LICH_HUMAN,43.536,2.71e-103,PF00561,Abhydrolase_1,6.1e-17
G34619,9377.48659703161,20.0093441799226,4.5188311940089e-05,0.000716685630935149,13.0947440626643,13.0121994732939,13.3730733249955,13.2623539193954,13.5505795687521,13.6768516865074,12.7832099800528,12.9001536100568,12.6677871974691,3,40S ribosomal protein S3a,RS3A_APLCA,79.098,4.44e-136,PF01015,Ribosomal_S3Ae,2.6e-80
G30647,605.391831579683,19.9981645133238,4.54416143705355e-05,0.000719909276123516,9.52088765060984,9.48499303932007,9.75982120708429,8.92426106544425,8.9998584033119,9.16545136808941,8.96943134157835,8.7292302471743,9.08069513327159,4,Leucine-rich repeats and immunoglobulin-like domains protein 3,LRIG3_MOUSE,43.187,0,PF07679,I-set,2.7e-20
G25620,66760.5641007825,19.9955965620014,4.54999977708036e-05,0.000720041218848196,15.8086508630719,15.9761520196538,16.1956566326658,16.1985662805017,16.5064226221428,16.2582761729939,15.7226366255745,15.7203873639083,15.4654222410656,3,60S ribosomal protein L5,RL5_STYCL,75.932,9.67e-138,PF17144,Ribosomal_L5e,3e-88
G27252,162.441580411771,19.9579865202136,4.63637219017249e-05,0.000732903450061881,7.62962571033888,7.4582140096956,7.83563709703005,6.77376505734824,6.85896255635981,6.7949167593387,7.12018474859493,7.433507437799,7.04139812954435,2,NA,NA,NA,NA,PF09596,MamL-1,1.7e-23
G27377,21450.7857948416,19.931561893216,4.69803585586243e-05,0.000741835848370813,13.8393733617425,14.0931507769473,14.2196106698483,14.8746972799738,14.8880720809554,14.465658686156,14.3261712635624,14.0983394448423,14.2295800455063,1,Nucleoside diphosphate kinase,NDKA_DROME,76.562,5.28e-66,PF00334,NDK,1.4e-47
ENSLOC000253,728627.31762638,19.9086457182996,4.75217594016496e-05,0.000749561961614836,18.0469610184246,17.4479553804504,19.5361104684886,20.330032247531,20.0346627676417,20.6437615529631,17.3532206465906,17.2329217024393,18.6846003754251,3,NA,NA,NA,NA,NA,NA,NA
G20730,307.933393863931,19.8894219117683,4.79807362428481e-05,0.000755972498196462,8.35430353146779,9.00321187697713,8.69725218334198,7.66954176130767,7.08145796946601,7.05721632017991,8.37005537708449,7.9931938776968,7.70315104372664,2,b(0,+)-type amino acid transporter 1,BAT1_HUMAN,54.299,7.51e-135,PF13520,AA_permease_2,5.7e-59
G16496,16546.2038260042,19.8759343400023,4.83054015608284e-05,0.000760255143821134,13.8364834270235,13.9276505424922,13.8129885382868,14.2656004034456,14.2793980748402,14.1460639242531,13.979355401121,13.7757560503188,13.9726612052703,1,Profilin-1,PROF1_ENTH1,34,2.67e-09,PF00235,Profilin,1.3e-17
G31095,206.249503143387,19.8479877464527,4.89851252029451e-05,0.000770110410977448,5.52252002381027,5.51352317719793,6.35810339551327,7.18366508260006,6.78164822312904,9.08562735630339,5.33506322203486,5.93001631816112,6.15777800279735,1,NA,NA,NA,NA,NA,NA,NA
G3270,315.389385500835,19.8159462475753,4.97762236949094e-05,0.000781693207261214,7.9112263102211,7.70996758988847,7.94260246600532,8.3277896441338,8.33504981171637,8.25119791812045,8.40764983165261,8.47237717616558,8.7627475626945,1,39S ribosomal protein L1, mitochondrial,RM01_HUMAN,26.316,1.59e-10,NA,NA,NA
G15486,193.765156029498,19.799455726124,5.01883382986143e-05,0.000787305612241622,6.66156472863422,7.28258285077962,7.22727367493398,8.29636652132723,7.88356628856477,7.85179475399514,7.07543734225437,6.94308553680518,7.15718380964579,1,Serine palmitoyltransferase small subunit A-A,SPSAA_XENLA,42.647,6.31e-09,PF11779,SPT_ssu-like,8.5e-12
G22824,2786.80169087213,19.7870632396674,5.05002828941795e-05,0.000791336132279709,11.0423419878888,11.1487508825297,10.9188587159048,11.9506160549443,11.8870849739116,11.6380902331379,11.3561731721547,10.9510301529492,11.5158824923013,1,Coactosin-like protein,COTL1_RAT,44.094,2.02e-30,PF00241,Cofilin_ADF,4.1e-24
G11808,153.692272030627,19.770224726322,5.09272525995785e-05,0.000796291878961888,6.9085325690563,6.7446325055664,6.68142376104855,7.11974742204168,7.07844360535316,7.24853438958594,7.60636583976133,7.70975131717697,7.29132501354714,1,39S ribosomal protein L11, mitochondrial,RM11_DROME,48,7.24e-43,PF00298,Ribosomal_L11,2.2e-26
G12436,757.519876001896,19.7715020066006,5.08947387952995e-05,0.000796291878961888,9.85412159177561,9.80081640478904,10.0897207668957,9.40029910590771,8.96435984847788,9.29167233738482,9.45290827875867,9.3206599390438,9.37392660633579,2,Repulsive guidance molecule A,RGMA_MOUSE,36.548,1.5e-65,PF06534,RGM_C,2e-58
G6477,1424.05417690271,19.719960970434,5.22233687935106e-05,0.000815671183598969,9.25531527551565,9.99904045509719,9.08088108556642,11.0583082420514,11.0131454931226,10.6523956393085,10.3940616507393,10.8275185155906,10.1656306648107,1,Steroid 17-alpha-hydroxylase/17,20 lyase,CP17A_CHICK,35.092,1.63e-86,PF00067,p450,1.1e-105
G12635,90.4765642371931,19.702794416261,5.26735456708881e-05,0.000821810145852197,5.96905552117602,6.2261738403067,6.24259340405164,6.55697602203033,6.59172324035254,7.11869522733191,5.79561673202605,5.93205594359697,5.98828448522271,3,Protein SPATA45 homolog,SPT45_NEMVE,43.75,6.03e-08,NA,NA,NA
G15000,13.8020390157149,19.6978180621321,5.28047699660679e-05,0.000822964914368241,3.74525468426233,3.77177149764155,3.70465303123649,3.55052460140347,3.54988163655167,3.55098249748967,3.90415322612287,3.74398030718311,3.78127461472981,2,NA,NA,NA,NA,NA,NA,NA
G24590,2462.08434097262,19.6066255296649,5.52682052622732e-05,0.000860425468287662,11.4389331815443,11.3866524142793,11.6930818379873,10.7984533974538,10.9712655520226,11.0228197626284,11.2635863276315,11.3545465801362,11.1773739738701,2,Sodium- and chloride-dependent glycine transporter 2,SC6A5_MOUSE,43.879,2.82e-160,PF00209,SNF,1.9e-194
G14161,290.066454309788,19.5618069889135,5.65207068260853e-05,0.000878973370479175,7.80651196412894,7.66689439056017,7.52768090016209,7.92726814669284,8.37190359515155,8.29189456210447,8.46847138815752,8.43681090588957,8.38679283315434,1,Pentatricopeptide repeat domain-containing protein 3, mitochondrial,PTCD3_PONAB,24.382,4.86e-20,NA,NA,NA
G12041,17.6891639736928,19.5521720179749,5.67936514354007e-05,0.000882264228831791,3.9141810140017,4.27822970393463,4.28184779134924,3.74149521505524,3.74046849293261,3.74222494447631,3.92904064945358,3.8904065681742,3.96233636761948,2,Tripartite motif-containing protein 45,TRI45_MOUSE,30.522,2.71e-16,PF00643,zf-B_box,3e-05
ENSLOC000247,3813315.96988215,19.5439192849843,5.70284870314873e-05,0.000884956619145572,20.7928318441422,19.8282668781274,21.9765212500045,22.4868282477482,22.4620640502345,23.0881462994154,19.855357733363,19.9644615816006,21.0781447236154,3,NA,NA,NA,NA,NA,NA,NA
G3077,1329.58253373699,19.5104077733226,5.79920928629178e-05,0.000898939930854604,9.70003176360673,9.66952657252105,9.664250141499,10.4535734837115,10.5018744153811,11.1854603741346,10.630240970234,10.3092936290189,10.177269241209,1,NA,NA,NA,NA,PF10200,Ndufs5,1.4e-06
G22023,248412.186114928,19.4663561830793,5.92835856851333e-05,0.000917970269193372,18.0930076795062,18.3993135681773,18.2853528722081,17.5693052145859,17.629296548829,17.3086970410204,17.7824399594516,18.1185926394515,17.6326338464038,2,NA,NA,NA,NA,PF01549,ShK,0.0028
G16136,277.10674794793,19.4425060678734,5.99947779355901e-05,0.000926986982388253,8.83441904438817,8.27664926976931,8.59795219123773,7.32994116766231,7.06483721852038,7.39060023111238,7.98539410469306,7.96994088121728,7.13439618170825,2,1-deoxyxylulose-5-phosphate synthase YajO,YAJO_ECOLI,36.765,2.11e-59,PF00248,Aldo_ket_red,1.3e-77
G24276,22.1083986248844,19.4441868696742,5.99443794506277e-05,0.000926986982388253,4.25525565810297,4.64382896426822,4.37763486650382,4.03815189248707,4.03685889155799,4.03907057728396,4.24353430352028,4.44344971200223,4.51775910522399,2,NA,NA,NA,NA,NA,NA,NA
G23846,595.25788715142,19.4114890799619,6.0932458801947e-05,0.000940465042774686,5.35194706913985,5.20356375119136,7.4373896495254,8.6322640328027,8.35462710361311,11.02100475507,5.59028792657762,7.34484618676025,6.69727149747497,1,NA,NA,NA,NA,NA,NA,NA
G6832,129.560373688045,19.3929148628695,6.15009810384219e-05,0.00094822252115509,7.33738376907004,7.56371812731568,7.0892920709548,6.71855683529618,6.61480490961777,6.79385578297717,6.44992160476015,6.55197241444209,6.75309198665401,4,NA,NA,NA,NA,PF00090,TSP_1,0.0037
G6441,1209.89780324035,19.3879861618563,6.16527279141494e-05,0.000949544422960427,9.62321547740255,9.81008196042396,9.351199343361,10.4267883572676,10.0622986735807,10.6212747826438,10.6627880698583,10.3473077225844,10.4417532944321,1,Proteasome subunit alpha type-2,PSA2_HUMAN,82.128,5.2e-144,PF00227,Proteasome,3.7e-59
G10880,2489.49228027984,19.3852664121234,6.17366249410878e-05,0.000949819625430532,9.34530854202565,8.45349287947599,10.0221784575913,12.5685085538512,12.2925366717773,11.4830389761393,10.3760619085361,7.73446587320816,10.5996660561243,1,Arylsulfatase J,ARSJ_HUMAN,34.082,5.32e-81,PF00884,Sulfatase,5e-29
G16260,9312.21845608091,19.3536883144276,6.27191234758321e-05,0.000963904477777612,12.7857909661655,12.8348275441584,13.6582802862155,13.6317592472216,13.825143720162,13.3737340250832,12.4807338376992,12.4997898066959,12.4171142112562,3,Stress-associated endoplasmic reticulum protein 2,SERP2_MOUSE,79.688,5.04e-32,PF06624,RAMP4,1.1e-30
G2868,8083.14552181579,19.3227212306155,6.36977947491689e-05,0.000977900509569684,11.4975379955661,11.6861443376581,13.3241664042142,14.0710661520221,13.2580231376764,13.8136028313533,11.8243452468511,11.81137927266,11.3041654851039,3,Low-density lipoprotein receptor,LDLR_HUMAN,59.091,6.69e-19,PF00057,Ldl_recept_a,3.8e-09
G20553,346.878033868147,19.3141839226909,6.39702797514516e-05,0.000981036752904725,8.69824570832775,8.68217167301284,8.98414509429632,8.03092958637348,7.86283221457943,8.26597000955598,8.32551574035247,8.11421433776349,8.24506783777798,2,Genetic suppressor element 1,GSE1_MOUSE,32.911,5.64e-08,PF12540,DUF3736,1.5e-32
G6474,38205.0719743856,19.275004676455,6.52357883709828e-05,0.000998905327814351,14.3320360842199,14.4188589511048,14.1178585202025,15.7896216245841,15.1845743890081,14.7144725939524,15.9356475359801,15.7276345307589,15.1632667116055,1,Carbohydrate sulfotransferase 15,CHSTF_HUMAN,29.867,4.73e-41,PF00629,MAM,4.4e-30
G24809,343.838848865255,19.2738239029612,6.52743140872778e-05,0.000998905327814351,8.4876782884957,8.32400667312123,8.19730621212712,7.98361768807561,8.08836886502112,7.98545387419473,8.60932465763893,8.62483194835027,8.93155198217746,2,Glycine betaine reductase ATRR,ATR12_EMENI,37.139,0,PF00501,AMP-binding,9.1e-81
G32636,432.735979209621,19.2367019906548,6.64971814555736e-05,0.0010165376782555,8.5838694461428,8.37047246563925,7.84091725463641,9.24783604523,9.26682713576172,9.07035909027048,8.45766926163219,8.48794985158252,8.36114121159065,1,Cation-dependent mannose-6-phosphate receptor,MPRD_RAT,28.022,6.48e-07,PF02157,Man-6-P_recep,4.8e-12
G12217,1288.55188760043,19.2257802206651,6.68613082383325e-05,0.00102101902230193,10.2696538838378,9.91514746235729,9.10498367945334,9.79843919578516,9.84349963623429,9.80624885772175,10.9755858601814,10.7694941724595,10.9336040173713,1,T-complex protein 1 subunit delta,TCPD_BOVIN,76.834,0,PF00118,Cpn60_TCP1,4.8e-162
G9713,459.280742698226,19.2101134116167,6.73871166590849e-05,0.00102686829781879,9.54499190230316,8.85399600776592,9.45136809186243,8.38868682003798,7.75391609390069,7.93774751036571,8.73293873879348,8.76997397537508,8.30968647157086,2,NA,NA,NA,NA,NA,NA,NA
G2925,2163.54545129433,19.2118508132927,6.73286028335568e-05,0.00102686829781879,10.6693751211041,10.8524232299594,10.3460874588508,11.2440592490746,11.0042454983482,11.0673054445646,11.4305413759145,11.2534725991661,11.3870067800932,1,SCL-interrupting locus protein,STIL_HUMAN,39.359,5.09e-74,PF00645,zf-PARP,1.2e-17
G15214,441.085982814879,19.2058957083422,6.75293760396211e-05,0.00102794716860312,8.8297513496121,9.62662605305231,9.20688003794077,8.10769801013621,7.84207825538962,8.40336615943569,8.49874176673531,8.61148503714431,8.31798679391224,2,Mannan endo-1,4-beta-mannosidase,MANA_MYTED,49.457,4.48e-130,NA,NA,NA
G27158,684.26660363849,19.1992057946254,6.7755637094919e-05,0.00103030109895392,9.87701452837238,9.8025147290819,9.76579700046159,8.73964008321744,8.90741460940871,8.81348339395178,8.89640163181074,9.26660409468345,9.68922907265725,2,Chitin synthase chs-2,CHS2_CAEEL,39.464,0,PF03142,Chitin_synth_2,3.9e-25
G11749,663.588523422536,19.1909906889287,6.80345193247007e-05,0.00103344937749295,10.1003677950284,9.54382613706442,9.78196066325857,8.71254710313712,8.68974575760058,7.74994711262811,9.18531492311768,9.29042355818422,9.3971344605395,2,Brevican core protein,PGCB_BOVIN,33.858,3.86e-20,PF00059,Lectin_C,8.5e-15
G19859,44328.6891220264,19.1741643519876,6.86093197535884e-05,0.00104108129183056,15.2731384318622,15.162222390131,14.8111562574003,15.3948945178869,15.1225925587218,14.706817715651,16.0702813725147,15.8597582646069,15.7445066150065,2,NA,NA,NA,NA,PF13620,CarboxypepD_reg,2.1e-08
G23418,2025.47658513431,19.1625818022606,6.90078079460671e-05,0.00104602457039428,11.4702312829524,10.8151976790151,12.6211350421952,10.3321991536709,9.89431550488152,8.60393384511633,8.72749040423409,10.1954441540733,9.1356148895121,4,NA,NA,NA,NA,NA,NA,NA
G84,524.908655216411,19.1579476683002,6.91678890469319e-05,0.00104734745677907,8.4646307618664,8.57123496408989,7.90092274898593,9.10680801482293,9.00288550342828,9.31876503232541,9.41970738765805,9.26894264816442,9.21137828017173,1,ATP-dependent Clp protease proteolytic subunit, mitochondrial,CLPP_MOUSE,64.021,3.23e-88,PF00574,CLP_protease,1.8e-75
G12264,60.8907517638445,19.1496441254008,6.94556552703517e-05,0.00105059894959412,5.58778349620871,5.52714261699709,5.54741977385563,5.91199224885095,6.13925335471654,6.36207758272218,5.579850555234,5.72217819027621,5.61583363921152,1,NA,NA,NA,NA,NA,NA,NA
G2727,27.5174476470693,19.1458793019802,6.95865225435809e-05,0.00105147282225778,4.97632045876948,4.50224328974925,4.74468318366072,3.80391952324254,3.80155661177177,3.80558910317806,3.7983584956243,3.79800906206299,3.79890319016825,4,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,HS3SB_MOUSE,61.176,1.86e-108,PF00685,Sulfotransfer_1,1.1e-36
G27278,173.107707839388,19.1357414283449,6.99401477243897e-05,0.00105570726654286,7.73602561620884,7.66758687181319,7.58854841265996,7.28465341767676,7.50535199962568,7.42692871996002,7.02847326818965,7.17356249378453,6.92868991346767,4,Cyclic nucleotide-binding domain-containing protein 2,CNBD2_MOUSE,31.5,2.92e-19,PF00027,cNMP_binding,6e-13
G25632,209.338109632845,19.1282995240967,7.02008764443404e-05,0.00105742367293386,7.2161997853477,7.32458806227433,7.03787229410191,8.01610331095281,8.01831403555027,8.14177602773791,7.79299681001765,7.43267820227797,7.27881082062757,1,Retinol dehydrogenase 12,RDH12_MOUSE,50.987,8.09e-94,PF00106,adh_short,1.5e-32
G3589,19401.4143984987,19.1297554670973,7.01497908036914e-05,0.00105742367293386,14.4036359596285,14.5192997176902,15.2688568502596,13.2514778679237,13.5784413199891,12.8645156168158,14.3978668166779,13.5015807217013,14.3875510996764,2,NA,NA,NA,NA,PF13202,EF-hand_5,0.5
G2033,9202.34204574828,19.0911744167975,7.15161536648738e-05,0.00107610865111842,12.8044878880235,13.08048414387,12.7844360089791,13.5044196963209,13.321335250147,13.4900129335057,13.1306507663512,13.179284043947,12.9588666860047,1,Ornithine decarboxylase,DCOR_RAT,56.658,1.65e-150,PF02784,Orn_Arg_deC_N,1.9e-81
G12683,519.148266022493,19.0865193867144,7.16828024517887e-05,0.00107748914657156,9.24336355689231,9.35490720225644,9.36790569310273,8.73853604169812,8.53674344131545,8.19428445653555,9.05865564223954,9.12928786529721,8.85421906680517,2,Homeobox protein Nkx-2.2a,NX22A_DANRE,45.52,2.17e-65,PF00046,Homeodomain,7.3e-18
G843,304.505962200181,19.0841581582224,7.17674821667623e-05,0.00107763594046855,8.93244937368702,8.33144823427929,8.11524106977722,8.1720989276072,8.50410865998011,8.33677780693965,7.07612630864151,7.56603949055366,7.31494347758844,4,Carboxylesterase 1F,EST1F_MOUSE,32.874,1.12e-82,PF00135,COesterase,2.5e-137
G20714,92.8060363050995,19.009293994745,7.45048005775265e-05,0.0011175720086629,6.69990942143867,6.48163379790249,6.86926082499607,6.03930443096518,6.10122347439105,6.01045145630457,6.59830143999313,6.48926686620702,6.57802091034753,2,NA,NA,NA,NA,NA,NA,NA
G21117,823.795777949559,18.9978954365719,7.49306365556913e-05,0.00112278875713919,9.29507560371439,9.41668080677601,9.13159876932915,9.85606980299852,9.9191169393202,10.216644350358,9.75675143270234,9.47301672596514,9.5975440684117,1,Prefoldin subunit 4,PFD4_HUMAN,57.377,1.35e-31,PF01920,Prefoldin_2,1.3e-22
G3193,1193.47902028494,18.9799075330293,7.5607598806632e-05,0.00113175370326056,9.67773482466233,9.63972299044105,9.48347388174235,10.928770568236,10.5951676804845,10.0837499400838,10.2532952525727,10.1873382043593,10.2266372822124,1,NA,NA,NA,NA,NA,NA,NA
G16563,546.176494286263,18.976154674866,7.57496042937731e-05,0.00113270068374836,8.6716336714021,8.8131444091826,8.27109246687727,9.3413616443136,9.33795026618307,9.57968991586075,9.05611379014982,9.08168729145233,8.97993635391397,1,Mitochondrial fission 1 protein,FIS1_RAT,50.82,2.54e-35,PF14853,Fis1_TPR_C,5.5e-23
G29962,2938.73113507237,18.9540620806034,7.65909955034575e-05,0.0011440929079099,11.1703174460092,11.1663570553919,10.5765362586576,11.3348109796161,11.2683037743215,11.3203195947856,12.2058097876453,11.5526663419235,12.1240109339552,1,Translocon-associated protein subunit delta,SSRD_MOUSE,46.667,3.66e-50,PF05404,TRAP-delta,1.4e-68
G10187,4562.0457206114,18.8968215116833,7.88147216293899e-05,0.00117608897369167,10.4785208720808,11.3632619607245,9.94760276075245,13.112503411938,11.9159606005248,12.5010527166097,12.1593257896443,12.1080838036035,12.6112960452952,1,NA,NA,NA,NA,NA,NA,NA
G21555,1316.72292251104,18.8877929933483,7.91713159831317e-05,0.00118018588644285,10.1609059489512,10.0869853608609,10.010778864532,10.2371677450704,10.2988239072682,10.4289086262661,10.7342673294677,10.4547576058487,10.6115875964648,1,Apoptotic chromatin condensation inducer in the nucleus,ACINU_HUMAN,61.682,2.16e-35,PF16294,RSB_motif,2e-23
G32581,745.966525016531,18.8772189236744,7.95910059689862e-05,0.00118521389323382,9.88254839252405,9.72313806671793,10.1978240792933,9.24035542758069,9.29880446595086,9.16368833084985,9.32560084946555,9.380801304369,8.94078043965093,4,NA,NA,NA,NA,NA,NA,NA
